Wall time,Step,Value
1775659220.8768935,7130656,191.31541442871094
1775659260.5693452,7134848,190.43357849121094
1775659266.3223596,7135472,187.54644775390625
1775659305.9184942,7139664,187.271484375
1775659311.762811,7140288,190.03717041015625
1775659350.9779332,7144480,182.68211364746094
1775659356.6209552,7145104,182.90133666992188
1775659395.8562245,7149296,177.40505981445312
1775659402.2723017,7149920,170.81942749023438
1775659446.0567598,7154112,173.11172485351562
1775659452.4541025,7154736,166.3428192138672
1775659496.2489681,7158928,161.59072875976562
1775659500.7634518,7159384,157.06297302246094
1775659542.9633021,7163744,137.6309051513672
1775659547.3752859,7164200,132.14112854003906
1775659589.9392743,7168560,141.9257049560547
1775659594.7339754,7169016,135.64390563964844
